link_id,customer_id,project_id,region_id
L08986,C09866,P01057,R08870
L08987,C05833,P04921,R02673
L08988,C01382,P04659,R09482
L08989,C04235,P04039,R05598
L08990,C04112,P05757,R03773
L08991,C03230,P09943,R07356
L08992,C04626,P03909,R01310
L08993,C01892,P04582,R03706
L08994,C06385,P02520,R08268
L08995,C02604,P09325,R06234
L08996,C06128,P01568,R09227
L08997,C09944,P05057,R06855
L08998,C08008,P01434,R01191
L08999,C09618,P09364,R09309
L09000,C09663,P03301,R08612
L09001,C06912,P06144,R05237
L09002,C07226,P09724,R03119
L09003,C00166,P05921,R03902
L09004,C00445,P03235,R04230
L09005,C01940,P04203,R00480
L09006,C05166,P05789,R08730
L09007,C04517,P00331,R07317
L09008,C05635,P08030,R09016
L09009,C06633,P04492,R00248
L09010,C03292,P03353,R08553
L09011,C04772,P05150,R08250
L09012,C04227,P04988,R07070
L09013,C05754,P03601,R08020
L09014,C05079,P05118,R00635
L09015,C02769,P03626,R06391
L09016,C05927,P01264,R01988
L09017,C07798,P03998,R09806
L09018,C04087,P07971,R03692
L09019,C06514,P06726,R02798
L09020,C01924,P00580,R01781
L09021,C04468,P02989,R07673
L09022,C00487,P06183,R09187
L09023,C08145,P03938,R02777
L09024,C06711,P08298,R01979
L09025,C02660,P06370,R01341
L09026,C09367,P08285,R03588
L09027,C02659,P08094,R07329
L09028,C04923,P03246,R01884
L09029,C05849,P01151,R03272
L09030,C05452,P09749,R01271
L09031,C07201,P09565,R07088
L09032,C09406,P05337,R09097
L09033,C05405,P00974,R03424
L09034,C06155,P06029,R09033
L09035,C03520,P00301,R04397
L09036,C08422,P07952,R00917
L09037,C02391,P05028,R08627
L09038,C08482,P09590,R08585
L09039,C07857,P09366,R09517
L09040,C07718,P03913,R04840
L09041,C02716,P08317,R02866
L09042,C00510,P09332,R08959
L09043,C00409,P07225,R02055
L09044,C02868,P06042,R03014
L09045,C01865,P07423,R08873
L09046,C09608,P04964,R04876
L09047,C08195,P02671,R02431
L09048,C05301,P06917,R05888
L09049,C02513,P02511,R03652
L09050,C00359,P00023,R08852
L09051,C03707,P00424,R09508
L09052,C01515,P04717,R09741
L09053,C02661,P06913,R08059
L09054,C09921,P03104,R02761
L09055,C07945,P08954,R06515
L09056,C08142,P07047,R00611
L09057,C09051,P08974,R07982
L09058,C02100,P04014,R09097
L09059,C09597,P05401,R01742
L09060,C07349,P06287,R08964
L09061,C00715,P07723,R08206
L09062,C00427,P09529,R04771
L09063,C08255,P05765,R03951
L09064,C02197,P07846,R05668
L09065,C05418,P01001,R07448
L09066,C03275,P06726,R00921
L09067,C06519,P02247,R08954
L09068,C08265,P05043,R04251
L09069,C03921,P06593,R02161
L09070,C02935,P09755,R08487
L09071,C02157,P05948,R06224
L09072,C04731,P05252,R08533
L09073,C08653,P06533,R02044
L09074,C01708,P01832,R01390
L09075,C00344,P06115,R05771
L09076,C05757,P01024,R09183
L09077,C08806,P06901,R05099
L09078,C04183,P08675,R07043
L09079,C00564,P04571,R07942
L09080,C03221,P09996,R07573
L09081,C08280,P00229,R01562
L09082,C09148,P09675,R05084
L09083,C09763,P01774,R00325
L09084,C03169,P07641,R07256
L09085,C02936,P00923,R09625
L09086,C06363,P03083,R06683
L09087,C01226,P07474,R09574
L09088,C09418,P02994,R00607
L09089,C02324,P08220,R09831
L09090,C09504,P06677,R04516
L09091,C04722,P02535,R02752
L09092,C00384,P00766,R08603
L09093,C08919,P07561,R03919
L09094,C06667,P05701,R00312
L09095,C04322,P02025,R00167
L09096,C05889,P00371,R02591
L09097,C08262,P04348,R05416
L09098,C04538,P03867,R07432
L09099,C09632,P05177,R02623
L09100,C09328,P03968,R04131
L09101,C05723,P02332,R04944
L09102,C07165,P04443,R06441
L09103,C07575,P07833,R02835
L09104,C04519,P02983,R07165
L09105,C07775,P01269,R00787
L09106,C02699,P03032,R02374
L09107,C05103,P00353,R03451
L09108,C03367,P03647,R07718
L09109,C00282,P06058,R03268
L09110,C01886,P00247,R01198
L09111,C07914,P02950,R07739
L09112,C07735,P03772,R04829
L09113,C06900,P07192,R08735
L09114,C03900,P08462,R05983
L09115,C04229,P08205,R08416
L09116,C02548,P08808,R09574
L09117,C03181,P02975,R06845
L09118,C04959,P00940,R04278
L09119,C06548,P09874,R06652
L09120,C00657,P07565,R03127
L09121,C06046,P01646,R02502
L09122,C09316,P04903,R00733
L09123,C00834,P01008,R03910
L09124,C05677,P06410,R05111
L09125,C06468,P03026,R02908
L09126,C09093,P00006,R04831
L09127,C09292,P02493,R06339
L09128,C09062,P03166,R01724
L09129,C03351,P00373,R06342
L09130,C06640,P09134,R03083
L09131,C01644,P03539,R09766
L09132,C07202,P03724,R01755
L09133,C04735,P08780,R06409
L09134,C02539,P05644,R04343
L09135,C00619,P08953,R06710
L09136,C08509,P07822,R09891
L09137,C00763,P08915,R00522
L09138,C06219,P09621,R05924
L09139,C09189,P04025,R04354
L09140,C05011,P08683,R00231
L09141,C03444,P01406,R04398
L09142,C06080,P01980,R06532
L09143,C05602,P06007,R02115
L09144,C09776,P06692,R01319
L09145,C06727,P00476,R02656
L09146,C05459,P03672,R02098
L09147,C05896,P07683,R02585
L09148,C07674,P08497,R09110
L09149,C04140,P05008,R03837
L09150,C07996,P04810,R06747
L09151,C04410,P08743,R03977
L09152,C09404,P06216,R07255
L09153,C01868,P07021,R01921
L09154,C00444,P03462,R00269
L09155,C04960,P05187,R00006
L09156,C05892,P04932,R04651
L09157,C04300,P03647,R06945
L09158,C01085,P03844,R09339
L09159,C06290,P00941,R05248
L09160,C09007,P00078,R09367
L09161,C02216,P05819,R06619
L09162,C07523,P00445,R06468
L09163,C03876,P09279,R06516
L09164,C07527,P05369,R05906
L09165,C03022,P07012,R00608
L09166,C04870,P05414,R00351
L09167,C00703,P09556,R05036
L09168,C04710,P09773,R06197
L09169,C08057,P08652,R07449
L09170,C09493,P09750,R09104
L09171,C07730,P06788,R00438
L09172,C00594,P08225,R07957
L09173,C05403,P07460,R05259
L09174,C08177,P03628,R03729
L09175,C03790,P01347,R02486
L09176,C02238,P03188,R09862
L09177,C08938,P00654,R09320
L09178,C01185,P00876,R03507
L09179,C01760,P00347,R04226
L09180,C04661,P04395,R05472
L09181,C03775,P05462,R04470
L09182,C07494,P08935,R04020
L09183,C00973,P01319,R09217
L09184,C03288,P06814,R02405
L09185,C03838,P08296,R05201
L09186,C05150,P04100,R04539
L09187,C07767,P01156,R09202
L09188,C02083,P07301,R04321
L09189,C04134,P09874,R01919
L09190,C04926,P06917,R01992
L09191,C01529,P06750,R06064
L09192,C02664,P02066,R01000
L09193,C09706,P05854,R04646
L09194,C03967,P07488,R06796
L09195,C05838,P04763,R02992
L09196,C02462,P05157,R05771
L09197,C03795,P05410,R04474
L09198,C02761,P07722,R03123
L09199,C05069,P03580,R03765
L09200,C05923,P07169,R07385
L09201,C00994,P06486,R02761
L09202,C09438,P01830,R03509
L09203,C01266,P05646,R07867
L09204,C01302,P07877,R00699
L09205,C01991,P00570,R01102
L09206,C04165,P07047,R00801
L09207,C01343,P06892,R01014
L09208,C07411,P06056,R03422
L09209,C09290,P08860,R08417
L09210,C06967,P03941,R06047
L09211,C06422,P04327,R06917
L09212,C04644,P04889,R00405
L09213,C03957,P09021,R09906
L09214,C09952,P05663,R02205
L09215,C09593,P07846,R09009
L09216,C00604,P06898,R04027
L09217,C01793,P01807,R01834
L09218,C05106,P05190,R01303
L09219,C05538,P00109,R05997
L09220,C00945,P05771,R01932
L09221,C07172,P02310,R07495
L09222,C07785,P07521,R06752
L09223,C04149,P03059,R08829
L09224,C05725,P08557,R04057
L09225,C07690,P03122,R01612
L09226,C05626,P03779,R04479
L09227,C06635,P09093,R03267
L09228,C06895,P02995,R02066
L09229,C03541,P08506,R07227
L09230,C02332,P09523,R03842
L09231,C07872,P01142,R08852
L09232,C05069,P04742,R02899
L09233,C09643,P07877,R00289
L09234,C03872,P09609,R03801
L09235,C09402,P03292,R01235
L09236,C04728,P05406,R04109
L09237,C07441,P06766,R00498
L09238,C08205,P00544,R02250
L09239,C06274,P03251,R03834
L09240,C07370,P03973,R01611
L09241,C08225,P06237,R08226
L09242,C06175,P01444,R06388
L09243,C09913,P01507,R02359
L09244,C08092,P03905,R00470
L09245,C09333,P00037,R01164
L09246,C05877,P08508,R06553
L09247,C06715,P09567,R08584
L09248,C09135,P01687,R00994
L09249,C02395,P08897,R07980
L09250,C09432,P05348,R07638
L09251,C05259,P04798,R04071
L09252,C06329,P04017,R07219
L09253,C00591,P02590,R06013
L09254,C03710,P06305,R05318
L09255,C01595,P00737,R04718
L09256,C01900,P09380,R02592
L09257,C01612,P05008,R03439
L09258,C09378,P02216,R01717
L09259,C02644,P02516,R06260
L09260,C01221,P01406,R00813
L09261,C05094,P09665,R03782
L09262,C07764,P05352,R03768
L09263,C06223,P05815,R08449
L09264,C02972,P03066,R03363
L09265,C09506,P06816,R08532
L09266,C00100,P00807,R01278
L09267,C06647,P00280,R04950
L09268,C06937,P08947,R05198
L09269,C07301,P06095,R05434
L09270,C03998,P01972,R04270
L09271,C00479,P07759,R05177
L09272,C03496,P09837,R05229
L09273,C08176,P04196,R03281
L09274,C03676,P08870,R08578
L09275,C07583,P02644,R07415
L09276,C02326,P09135,R07536
L09277,C07046,P03152,R08756
L09278,C00492,P02279,R01892
L09279,C02697,P09753,R06410
L09280,C07862,P02941,R09245
L09281,C01326,P04236,R03301
L09282,C04454,P05791,R00663
L09283,C07174,P03937,R04211
L09284,C07838,P01442,R02651
L09285,C07112,P06560,R07332
L09286,C08192,P03713,R05149
L09287,C09838,P03313,R07040
L09288,C01386,P08502,R08852
L09289,C06620,P09334,R04426
L09290,C04483,P06763,R09427
L09291,C03931,P04775,R09175
L09292,C03030,P08347,R02071
L09293,C03350,P02281,R02934
L09294,C04969,P06188,R04218
L09295,C07549,P01675,R08634
L09296,C04205,P09572,R01826
L09297,C03470,P00056,R00987
L09298,C06198,P04974,R03852
L09299,C03250,P01691,R04235
L09300,C09087,P06554,R06880
L09301,C03093,P09218,R07515
L09302,C01863,P09393,R09389
L09303,C00516,P03777,R08287
L09304,C07545,P00135,R01338
L09305,C08277,P06319,R05514
L09306,C01610,P04959,R01779
L09307,C04431,P07002,R05541
L09308,C02326,P01581,R05908
L09309,C03433,P00637,R02820
L09310,C07977,P05327,R04572
L09311,C07495,P05354,R03777
L09312,C09274,P06696,R09810
L09313,C05114,P00127,R00440
L09314,C08887,P00523,R00622
L09315,C03249,P03717,R06253
L09316,C06602,P03718,R05003
L09317,C05654,P08084,R01898
L09318,C03055,P09472,R09293
L09319,C06646,P07327,R08140
L09320,C03548,P01746,R04541
L09321,C08826,P02272,R04808
L09322,C03680,P00350,R07178
L09323,C04035,P08727,R09200
L09324,C00342,P02177,R02843
L09325,C05497,P09379,R00352
L09326,C00686,P00805,R03166
L09327,C00446,P01713,R03733
L09328,C08628,P00106,R03187
L09329,C05804,P07728,R05718
L09330,C02773,P01982,R00603
L09331,C09436,P09501,R03691
L09332,C07398,P02746,R05015
L09333,C05406,P02575,R00040
L09334,C07973,P08965,R05983
L09335,C05727,P05688,R00410
L09336,C00421,P01983,R04546
L09337,C07019,P00846,R03714
L09338,C05285,P04358,R05251
L09339,C00074,P03449,R05221
L09340,C02946,P02304,R05711
L09341,C06504,P03064,R09992
L09342,C07737,P01099,R02200
L09343,C09555,P08337,R05793
L09344,C01192,P07589,R02766
L09345,C06959,P01120,R01576
L09346,C08481,P07483,R05753
L09347,C03180,P04788,R08701
L09348,C09278,P07773,R01997
L09349,C00595,P06425,R02160
L09350,C03479,P07698,R06575
L09351,C05865,P07009,R00275
L09352,C09099,P07100,R08594
L09353,C04548,P09264,R06187
L09354,C03311,P08024,R03260
L09355,C07238,P09227,R03846
L09356,C09078,P06922,R08365
L09357,C05406,P01343,R06992
L09358,C04034,P09880,R01559
L09359,C09187,P08908,R07947
L09360,C08622,P03577,R03872
L09361,C05998,P07373,R08787
L09362,C08739,P08607,R04574
L09363,C05245,P09643,R04709
L09364,C05737,P03404,R02509
L09365,C08335,P03109,R09022
L09366,C06797,P09272,R01385
L09367,C04153,P09106,R03310
L09368,C06414,P02837,R03179
L09369,C04830,P07411,R07568
L09370,C00800,P02953,R01866
L09371,C08166,P04901,R00254
L09372,C07236,P08498,R00369
L09373,C02107,P00952,R08895
L09374,C06394,P06279,R00268
L09375,C09120,P03951,R04563
L09376,C04924,P04859,R06394
L09377,C08698,P04262,R05064
L09378,C01887,P00066,R03621
L09379,C05544,P02640,R07864
L09380,C02067,P03116,R07194
L09381,C02543,P09141,R04682
L09382,C03606,P01093,R00935
L09383,C06128,P06832,R03575
L09384,C00963,P00787,R06833
L09385,C01271,P06828,R06578
L09386,C01651,P03718,R09389
L09387,C02349,P00763,R03154
L09388,C07699,P08096,R00744
L09389,C00864,P05412,R07093
L09390,C09946,P05151,R05862
L09391,C08459,P09858,R03474
L09392,C03319,P02548,R08622
L09393,C09386,P00705,R03241
L09394,C05506,P03256,R04344
L09395,C00725,P01014,R08797
L09396,C06688,P02776,R02432
L09397,C01659,P02291,R01407
L09398,C06556,P02221,R07772
L09399,C04462,P06592,R05125
L09400,C04534,P02187,R07190
L09401,C04046,P06360,R05803
L09402,C03612,P08613,R07374
L09403,C06018,P08333,R06834
L09404,C08438,P03034,R03070
L09405,C04595,P05713,R00874
L09406,C00130,P08195,R02086
L09407,C05520,P09769,R00693
L09408,C04254,P05492,R02349
L09409,C00506,P08285,R05319
L09410,C02562,P01324,R00495
L09411,C04894,P02850,R02667
L09412,C07494,P04320,R02405
L09413,C03844,P05012,R00939
L09414,C01493,P04444,R00418
L09415,C05024,P04438,R01170
L09416,C08507,P00222,R01713
L09417,C03147,P07795,R04004
L09418,C06512,P04570,R01724
L09419,C04812,P05913,R01641
L09420,C06729,P06292,R01995
L09421,C07185,P03375,R04803
L09422,C06203,P09648,R01815
L09423,C07856,P09727,R02284
L09424,C01587,P06824,R09116
L09425,C04381,P04050,R02243
L09426,C01983,P02718,R02687
L09427,C04503,P00967,R08930
L09428,C06121,P01254,R05984
L09429,C01883,P04635,R08367
L09430,C01601,P05845,R05580
L09431,C08357,P03794,R05007
L09432,C00775,P03553,R08993
L09433,C00668,P03879,R06015
L09434,C06309,P04135,R05335
L09435,C07409,P02909,R09675
L09436,C04322,P06415,R05632
L09437,C03403,P06428,R05244
L09438,C00934,P00816,R06790
L09439,C04199,P05250,R05861
L09440,C06703,P04735,R00116
L09441,C09163,P05256,R06035
L09442,C08256,P06313,R09823
L09443,C05041,P02623,R02236
L09444,C00476,P02657,R06086
L09445,C01488,P09737,R08189
L09446,C02289,P00598,R01405
L09447,C06762,P02008,R09521
L09448,C03944,P04557,R02876
L09449,C05768,P02914,R04860
L09450,C01494,P00218,R02318
L09451,C06828,P07577,R08592
L09452,C03542,P04210,R07342
L09453,C03048,P00581,R07163
L09454,C07480,P00512,R02292
L09455,C04601,P08229,R06399
L09456,C07827,P08298,R07559
L09457,C05099,P01394,R00822
L09458,C09863,P09424,R01424
L09459,C05367,P08106,R01627
L09460,C03000,P06673,R09911
L09461,C07420,P04138,R02753
L09462,C02438,P04080,R03514
L09463,C03532,P00010,R09336
L09464,C06163,P02968,R03508
L09465,C01779,P01617,R09630
L09466,C03847,P06045,R05344
L09467,C08045,P05713,R06679
L09468,C01054,P03188,R03080
L09469,C00237,P06910,R05927
L09470,C00580,P07933,R03779
L09471,C05165,P08767,R09659
L09472,C01070,P02722,R09463
L09473,C08328,P06164,R03010
L09474,C06571,P04729,R06201
L09475,C04000,P03527,R06684
L09476,C03702,P03823,R00929
L09477,C06487,P05174,R08312
L09478,C09315,P00696,R02406
L09479,C05100,P02941,R03906
L09480,C01564,P00954,R08983
L09481,C09446,P06268,R04349
L09482,C01247,P04210,R08686
L09483,C06351,P08670,R07634
L09484,C01379,P08956,R07640
L09485,C09643,P01499,R09952
L09486,C00145,P03273,R07720
L09487,C04077,P02211,R05875
L09488,C08085,P01908,R00019
L09489,C08852,P05256,R07130
L09490,C04116,P05742,R02620
L09491,C03396,P06197,R03433
L09492,C00991,P03067,R07788
L09493,C05121,P04925,R08345
L09494,C00884,P01657,R03981
L09495,C00171,P06136,R03601
L09496,C09451,P00293,R09052
L09497,C05232,P00674,R06557
L09498,C09813,P08847,R08349
L09499,C09601,P06903,R01394
L09500,C05852,P02967,R04406
L09501,C00542,P05178,R04512
L09502,C08992,P02684,R09966
L09503,C06612,P08797,R00864
L09504,C01075,P03000,R01615
L09505,C02397,P06308,R08489
L09506,C02243,P09105,R00943
L09507,C00177,P01874,R00319
L09508,C09427,P01809,R02412
L09509,C05993,P06607,R07692
L09510,C01760,P06370,R06221
L09511,C03578,P07992,R00212
L09512,C00512,P09167,R00163
L09513,C09548,P09052,R01144
L09514,C08000,P02593,R02366
L09515,C00962,P05878,R05802
L09516,C00058,P00145,R03441
L09517,C08495,P09605,R08589
L09518,C09903,P05724,R05314
L09519,C02225,P06218,R09231
L09520,C02225,P01534,R04452
L09521,C05181,P07325,R04861
L09522,C00326,P03099,R06471
L09523,C08226,P00112,R06849
L09524,C03687,P08207,R05374
L09525,C00069,P07059,R03981
L09526,C06952,P06212,R03544
L09527,C02572,P06789,R05256
L09528,C01897,P07081,R07864
L09529,C00190,P03571,R05795
L09530,C01394,P03120,R02216
L09531,C00186,P01061,R05771
L09532,C02053,P04506,R09934
L09533,C03961,P05753,R00117
L09534,C07106,P05329,R07571
L09535,C04597,P05946,R07904
L09536,C05563,P09023,R03901
L09537,C05900,P01119,R09629
L09538,C05130,P06917,R09280
L09539,C00170,P05504,R00328
L09540,C06746,P08151,R06893
L09541,C03061,P04652,R02355
L09542,C09870,P07035,R03822
L09543,C05422,P02142,R04093
L09544,C01046,P08150,R06767
L09545,C02880,P00643,R05638
L09546,C04364,P01303,R09970
L09547,C08360,P09468,R03612
L09548,C01215,P09596,R03608
L09549,C00997,P01889,R09324
L09550,C09742,P00161,R08750
L09551,C03653,P04665,R04104
L09552,C07518,P02622,R07115
L09553,C05572,P09286,R02075
L09554,C06537,P04040,R05512
L09555,C09278,P09229,R02626
L09556,C07591,P00868,R05370
L09557,C07750,P04361,R07284
L09558,C09471,P00674,R06354
L09559,C00506,P06854,R01216
L09560,C01807,P06256,R07683
L09561,C09476,P02127,R04428
L09562,C06686,P08871,R09471
L09563,C01736,P08038,R00981
L09564,C04652,P04985,R08676
L09565,C06170,P01045,R08597
L09566,C03247,P06556,R05792
L09567,C07243,P00854,R08976
L09568,C05342,P05636,R04535
L09569,C07920,P07928,R08727
L09570,C05223,P08057,R02494
L09571,C03264,P05328,R04467
L09572,C07395,P07587,R01521
L09573,C07904,P03350,R07990
L09574,C09226,P08402,R08211
L09575,C07388,P08452,R05621
L09576,C05592,P04016,R07942
L09577,C05035,P09626,R09781
L09578,C05889,P07259,R04538
L09579,C09658,P04918,R09226
L09580,C07198,P02923,R04765
L09581,C09961,P00703,R03482
L09582,C07305,P08038,R07994
L09583,C00225,P09306,R00487
L09584,C08510,P02589,R03543
L09585,C07113,P00063,R03644
L09586,C06565,P00022,R07523
L09587,C02400,P08428,R02986
L09588,C06589,P01540,R02628
L09589,C00588,P05648,R04458
L09590,C04366,P05231,R01329
L09591,C06794,P04379,R07802
L09592,C07372,P06888,R03954
L09593,C00325,P01435,R06035
L09594,C01334,P01827,R02543
L09595,C03089,P00549,R08497
L09596,C07676,P00920,R00805
L09597,C07628,P00375,R04577
L09598,C07638,P05459,R03010
L09599,C08259,P04874,R00092
L09600,C06758,P07117,R06163
L09601,C02121,P06277,R07156
L09602,C09784,P01942,R00434
L09603,C02169,P03948,R09884
L09604,C07932,P07904,R01907
L09605,C03587,P02190,R08707
L09606,C02366,P01130,R06504
L09607,C00691,P00024,R03383
L09608,C00151,P08527,R09341
L09609,C05525,P08237,R00911
L09610,C06253,P02784,R03959
L09611,C05822,P06844,R04031
L09612,C05444,P03636,R01928
L09613,C00851,P04956,R09208
L09614,C04243,P09648,R03378
L09615,C09767,P05971,R08330
L09616,C09443,P05107,R09710
L09617,C07921,P02647,R06114
L09618,C05925,P04094,R05664
L09619,C07737,P01822,R07404
L09620,C09483,P02776,R01808
L09621,C05959,P00106,R08737
L09622,C06202,P06334,R03027
L09623,C01279,P01512,R09964
L09624,C04691,P07076,R02561
L09625,C07280,P05398,R05470
L09626,C09926,P00357,R02520
L09627,C09742,P02853,R05044
L09628,C07892,P08105,R03799
L09629,C09725,P06636,R06680
L09630,C00205,P06307,R06984
L09631,C01485,P00144,R04170
L09632,C07364,P08438,R00424
L09633,C07582,P00882,R06730
L09634,C04995,P06976,R00965
L09635,C04582,P01890,R06723
L09636,C04112,P04231,R08604
L09637,C07837,P06865,R06121
L09638,C04511,P01342,R05600
L09639,C02115,P04721,R00398
L09640,C01097,P01991,R06709
L09641,C05898,P05756,R02676
L09642,C05680,P09864,R09121
L09643,C06691,P05964,R08880
L09644,C01053,P06788,R03653
L09645,C08289,P06125,R07074
L09646,C01565,P00308,R07776
L09647,C08261,P05171,R00686
L09648,C04247,P03815,R04675
L09649,C00453,P02687,R05361
L09650,C08164,P07739,R03689
L09651,C09801,P03646,R07906
L09652,C08474,P09663,R03360
L09653,C02685,P01244,R05773
L09654,C02562,P09279,R01086
L09655,C03184,P09224,R08191
L09656,C08127,P07485,R04837
L09657,C01261,P03999,R02074
L09658,C05086,P09362,R05158
L09659,C07533,P06915,R06563
L09660,C01283,P00306,R06249
L09661,C01617,P04225,R04928
L09662,C06800,P05668,R06308
L09663,C01011,P09376,R08525
L09664,C08945,P09169,R03578
