project_id,name,category,green_certified
P07926,Smart Grid Installation,Energy,True
P07927,Defense System Export to Poland,Defense,False
P07928,Offshore Wind Turbine Delivery,Renewable Energy,True
P07929,Smart Grid Installation,Energy,True
P07930,Green Steel Plant,Metals,True
P07931,Carbon Capture Installation,Energy,True
P07932,Electric Maritime Vessel,Maritime,True
P07933,Hydro Power Expansion,Energy,True
P07934,Defense System Export to Poland,Defense,False
P07935,Smart Grid Installation,Energy,True
P07936,Green Steel Plant,Metals,True
P07937,Defense System Export to Poland,Defense,False
P07938,Offshore Wind Turbine Delivery,Renewable Energy,True
P07939,Green Steel Plant,Metals,True
P07940,Industrial Robotics Export,Technology,False
P07941,Industrial Robotics Export,Technology,False
P07942,Industrial Robotics Export,Technology,False
P07943,Smart Grid Installation,Energy,True
P07944,Automated Quality Inspection,Certification,False
P07945,Defense System Export to Poland,Defense,False
P07946,Automated Quality Inspection,Certification,False
P07947,Green Steel Plant,Metals,True
P07948,Hydro Power Expansion,Energy,True
P07949,Green Steel Plant,Metals,True
P07950,Hydro Power Expansion,Energy,True
P07951,Green Steel Plant,Metals,True
P07952,Carbon Capture Installation,Energy,True
P07953,Smart Grid Installation,Energy,True
P07954,Industrial Robotics Export,Technology,False
P07955,Industrial Robotics Export,Technology,False
P07956,Defense System Export to Poland,Defense,False
P07957,Industrial Robotics Export,Technology,False
P07958,Industrial Robotics Export,Technology,False
P07959,Electric Maritime Vessel,Maritime,True
P07960,Green Steel Plant,Metals,True
P07961,Automated Quality Inspection,Certification,False
P07962,Fertilizer Plant Upgrade,Chemicals,False
P07963,Carbon Capture Installation,Energy,True
P07964,Fertilizer Plant Upgrade,Chemicals,False
P07965,Automated Quality Inspection,Certification,False
P07966,Offshore Wind Turbine Delivery,Renewable Energy,True
P07967,Electric Maritime Vessel,Maritime,True
P07968,Smart Grid Installation,Energy,True
P07969,Electric Maritime Vessel,Maritime,True
P07970,Electric Maritime Vessel,Maritime,True
P07971,Fertilizer Plant Upgrade,Chemicals,False
P07972,Carbon Capture Installation,Energy,True
P07973,Automated Quality Inspection,Certification,False
P07974,Fertilizer Plant Upgrade,Chemicals,False
P07975,Offshore Wind Turbine Delivery,Renewable Energy,True
P07976,Industrial Robotics Export,Technology,False
P07977,Carbon Capture Installation,Energy,True
P07978,Hydro Power Expansion,Energy,True
P07979,Hydro Power Expansion,Energy,True
P07980,Smart Grid Installation,Energy,True
P07981,Hydro Power Expansion,Energy,True
P07982,Automated Quality Inspection,Certification,False
P07983,Smart Grid Installation,Energy,True
P07984,Smart Grid Installation,Energy,True
P07985,Offshore Wind Turbine Delivery,Renewable Energy,True
P07986,Electric Maritime Vessel,Maritime,True
P07987,Hydro Power Expansion,Energy,True
P07988,Carbon Capture Installation,Energy,True
P07989,Fertilizer Plant Upgrade,Chemicals,False
P07990,Fertilizer Plant Upgrade,Chemicals,False
P07991,Carbon Capture Installation,Energy,True
P07992,Defense System Export to Poland,Defense,False
P07993,Automated Quality Inspection,Certification,False
P07994,Industrial Robotics Export,Technology,False
P07995,Fertilizer Plant Upgrade,Chemicals,False
P07996,Smart Grid Installation,Energy,True
P07997,Defense System Export to Poland,Defense,False
P07998,Offshore Wind Turbine Delivery,Renewable Energy,True
P07999,Green Steel Plant,Metals,True
P08000,Electric Maritime Vessel,Maritime,True
P08001,Carbon Capture Installation,Energy,True
P08002,Green Steel Plant,Metals,True
P08003,Green Steel Plant,Metals,True
P08004,Industrial Robotics Export,Technology,False
P08005,Defense System Export to Poland,Defense,False
P08006,Hydro Power Expansion,Energy,True
P08007,Carbon Capture Installation,Energy,True
P08008,Industrial Robotics Export,Technology,False
P08009,Fertilizer Plant Upgrade,Chemicals,False
P08010,Electric Maritime Vessel,Maritime,True
P08011,Industrial Robotics Export,Technology,False
P08012,Industrial Robotics Export,Technology,False
P08013,Offshore Wind Turbine Delivery,Renewable Energy,True
P08014,Green Steel Plant,Metals,True
P08015,Offshore Wind Turbine Delivery,Renewable Energy,True
P08016,Offshore Wind Turbine Delivery,Renewable Energy,True
P08017,Automated Quality Inspection,Certification,False
P08018,Smart Grid Installation,Energy,True
P08019,Electric Maritime Vessel,Maritime,True
P08020,Electric Maritime Vessel,Maritime,True
P08021,Defense System Export to Poland,Defense,False
P08022,Automated Quality Inspection,Certification,False
P08023,Defense System Export to Poland,Defense,False
P08024,Electric Maritime Vessel,Maritime,True
P08025,Automated Quality Inspection,Certification,False
P08026,Offshore Wind Turbine Delivery,Renewable Energy,True
P08027,Defense System Export to Poland,Defense,False
P08028,Fertilizer Plant Upgrade,Chemicals,False
P08029,Carbon Capture Installation,Energy,True
P08030,Green Steel Plant,Metals,True
P08031,Electric Maritime Vessel,Maritime,True
P08032,Electric Maritime Vessel,Maritime,True
P08033,Hydro Power Expansion,Energy,True
P08034,Fertilizer Plant Upgrade,Chemicals,False
P08035,Carbon Capture Installation,Energy,True
P08036,Automated Quality Inspection,Certification,False
P08037,Automated Quality Inspection,Certification,False
P08038,Automated Quality Inspection,Certification,False
P08039,Carbon Capture Installation,Energy,True
P08040,Smart Grid Installation,Energy,True
P08041,Offshore Wind Turbine Delivery,Renewable Energy,True
P08042,Smart Grid Installation,Energy,True
P08043,Industrial Robotics Export,Technology,False
P08044,Electric Maritime Vessel,Maritime,True
P08045,Automated Quality Inspection,Certification,False
P08046,Green Steel Plant,Metals,True
P08047,Industrial Robotics Export,Technology,False
P08048,Automated Quality Inspection,Certification,False
P08049,Fertilizer Plant Upgrade,Chemicals,False
P08050,Smart Grid Installation,Energy,True
P08051,Green Steel Plant,Metals,True
P08052,Automated Quality Inspection,Certification,False
P08053,Offshore Wind Turbine Delivery,Renewable Energy,True
P08054,Smart Grid Installation,Energy,True
P08055,Carbon Capture Installation,Energy,True
P08056,Industrial Robotics Export,Technology,False
P08057,Carbon Capture Installation,Energy,True
P08058,Defense System Export to Poland,Defense,False
P08059,Automated Quality Inspection,Certification,False
P08060,Green Steel Plant,Metals,True
P08061,Offshore Wind Turbine Delivery,Renewable Energy,True
P08062,Industrial Robotics Export,Technology,False
P08063,Industrial Robotics Export,Technology,False
P08064,Fertilizer Plant Upgrade,Chemicals,False
P08065,Hydro Power Expansion,Energy,True
P08066,Offshore Wind Turbine Delivery,Renewable Energy,True
P08067,Electric Maritime Vessel,Maritime,True
P08068,Industrial Robotics Export,Technology,False
P08069,Offshore Wind Turbine Delivery,Renewable Energy,True
P08070,Automated Quality Inspection,Certification,False
P08071,Fertilizer Plant Upgrade,Chemicals,False
P08072,Automated Quality Inspection,Certification,False
P08073,Carbon Capture Installation,Energy,True
P08074,Defense System Export to Poland,Defense,False
P08075,Green Steel Plant,Metals,True
P08076,Electric Maritime Vessel,Maritime,True
P08077,Carbon Capture Installation,Energy,True
P08078,Hydro Power Expansion,Energy,True
P08079,Hydro Power Expansion,Energy,True
P08080,Hydro Power Expansion,Energy,True
P08081,Smart Grid Installation,Energy,True
P08082,Electric Maritime Vessel,Maritime,True
P08083,Smart Grid Installation,Energy,True
P08084,Green Steel Plant,Metals,True
P08085,Hydro Power Expansion,Energy,True
P08086,Fertilizer Plant Upgrade,Chemicals,False
P08087,Defense System Export to Poland,Defense,False
P08088,Defense System Export to Poland,Defense,False
P08089,Green Steel Plant,Metals,True
P08090,Green Steel Plant,Metals,True
P08091,Automated Quality Inspection,Certification,False
P08092,Smart Grid Installation,Energy,True
P08093,Smart Grid Installation,Energy,True
P08094,Carbon Capture Installation,Energy,True
P08095,Fertilizer Plant Upgrade,Chemicals,False
P08096,Industrial Robotics Export,Technology,False
P08097,Defense System Export to Poland,Defense,False
P08098,Offshore Wind Turbine Delivery,Renewable Energy,True
P08099,Hydro Power Expansion,Energy,True
P08100,Hydro Power Expansion,Energy,True
P08101,Electric Maritime Vessel,Maritime,True
P08102,Offshore Wind Turbine Delivery,Renewable Energy,True
P08103,Defense System Export to Poland,Defense,False
P08104,Hydro Power Expansion,Energy,True
P08105,Defense System Export to Poland,Defense,False
P08106,Industrial Robotics Export,Technology,False
P08107,Carbon Capture Installation,Energy,True
P08108,Industrial Robotics Export,Technology,False
P08109,Fertilizer Plant Upgrade,Chemicals,False
P08110,Automated Quality Inspection,Certification,False
P08111,Green Steel Plant,Metals,True
P08112,Automated Quality Inspection,Certification,False
P08113,Electric Maritime Vessel,Maritime,True
P08114,Fertilizer Plant Upgrade,Chemicals,False
P08115,Offshore Wind Turbine Delivery,Renewable Energy,True
P08116,Offshore Wind Turbine Delivery,Renewable Energy,True
P08117,Automated Quality Inspection,Certification,False
P08118,Green Steel Plant,Metals,True
P08119,Industrial Robotics Export,Technology,False
P08120,Automated Quality Inspection,Certification,False
P08121,Industrial Robotics Export,Technology,False
P08122,Offshore Wind Turbine Delivery,Renewable Energy,True
P08123,Hydro Power Expansion,Energy,True
P08124,Green Steel Plant,Metals,True
P08125,Offshore Wind Turbine Delivery,Renewable Energy,True
P08126,Electric Maritime Vessel,Maritime,True
P08127,Smart Grid Installation,Energy,True
P08128,Carbon Capture Installation,Energy,True
P08129,Smart Grid Installation,Energy,True
P08130,Offshore Wind Turbine Delivery,Renewable Energy,True
P08131,Green Steel Plant,Metals,True
P08132,Offshore Wind Turbine Delivery,Renewable Energy,True
P08133,Industrial Robotics Export,Technology,False
P08134,Hydro Power Expansion,Energy,True
P08135,Industrial Robotics Export,Technology,False
P08136,Smart Grid Installation,Energy,True
P08137,Offshore Wind Turbine Delivery,Renewable Energy,True
P08138,Defense System Export to Poland,Defense,False
P08139,Green Steel Plant,Metals,True
P08140,Defense System Export to Poland,Defense,False
P08141,Hydro Power Expansion,Energy,True
P08142,Hydro Power Expansion,Energy,True
P08143,Automated Quality Inspection,Certification,False
P08144,Automated Quality Inspection,Certification,False
P08145,Smart Grid Installation,Energy,True
P08146,Hydro Power Expansion,Energy,True
P08147,Electric Maritime Vessel,Maritime,True
P08148,Carbon Capture Installation,Energy,True
P08149,Electric Maritime Vessel,Maritime,True
P08150,Electric Maritime Vessel,Maritime,True
P08151,Automated Quality Inspection,Certification,False
P08152,Offshore Wind Turbine Delivery,Renewable Energy,True
P08153,Carbon Capture Installation,Energy,True
P08154,Electric Maritime Vessel,Maritime,True
P08155,Hydro Power Expansion,Energy,True
P08156,Automated Quality Inspection,Certification,False
P08157,Green Steel Plant,Metals,True
P08158,Offshore Wind Turbine Delivery,Renewable Energy,True
P08159,Offshore Wind Turbine Delivery,Renewable Energy,True
P08160,Electric Maritime Vessel,Maritime,True
P08161,Green Steel Plant,Metals,True
P08162,Smart Grid Installation,Energy,True
P08163,Hydro Power Expansion,Energy,True
P08164,Smart Grid Installation,Energy,True
P08165,Green Steel Plant,Metals,True
P08166,Smart Grid Installation,Energy,True
P08167,Electric Maritime Vessel,Maritime,True
P08168,Electric Maritime Vessel,Maritime,True
P08169,Green Steel Plant,Metals,True
P08170,Green Steel Plant,Metals,True
P08171,Green Steel Plant,Metals,True
P08172,Industrial Robotics Export,Technology,False
P08173,Electric Maritime Vessel,Maritime,True
P08174,Offshore Wind Turbine Delivery,Renewable Energy,True
P08175,Hydro Power Expansion,Energy,True
P08176,Hydro Power Expansion,Energy,True
P08177,Industrial Robotics Export,Technology,False
P08178,Automated Quality Inspection,Certification,False
P08179,Hydro Power Expansion,Energy,True
P08180,Fertilizer Plant Upgrade,Chemicals,False
P08181,Hydro Power Expansion,Energy,True
P08182,Industrial Robotics Export,Technology,False
P08183,Industrial Robotics Export,Technology,False
P08184,Fertilizer Plant Upgrade,Chemicals,False
P08185,Defense System Export to Poland,Defense,False
P08186,Smart Grid Installation,Energy,True
P08187,Hydro Power Expansion,Energy,True
P08188,Fertilizer Plant Upgrade,Chemicals,False
P08189,Offshore Wind Turbine Delivery,Renewable Energy,True
P08190,Carbon Capture Installation,Energy,True
P08191,Smart Grid Installation,Energy,True
P08192,Carbon Capture Installation,Energy,True
P08193,Fertilizer Plant Upgrade,Chemicals,False
P08194,Green Steel Plant,Metals,True
P08195,Electric Maritime Vessel,Maritime,True
P08196,Fertilizer Plant Upgrade,Chemicals,False
P08197,Smart Grid Installation,Energy,True
P08198,Defense System Export to Poland,Defense,False
P08199,Green Steel Plant,Metals,True
P08200,Fertilizer Plant Upgrade,Chemicals,False
P08201,Offshore Wind Turbine Delivery,Renewable Energy,True
P08202,Electric Maritime Vessel,Maritime,True
P08203,Offshore Wind Turbine Delivery,Renewable Energy,True
P08204,Offshore Wind Turbine Delivery,Renewable Energy,True
P08205,Green Steel Plant,Metals,True
P08206,Carbon Capture Installation,Energy,True
P08207,Automated Quality Inspection,Certification,False
P08208,Carbon Capture Installation,Energy,True
P08209,Smart Grid Installation,Energy,True
P08210,Electric Maritime Vessel,Maritime,True
P08211,Hydro Power Expansion,Energy,True
P08212,Fertilizer Plant Upgrade,Chemicals,False
P08213,Fertilizer Plant Upgrade,Chemicals,False
